SI_0801.PGtoVolt:                        pol2:-0.054561,0.709407e-3,259.855904e-12
SI_0802.PGtoVolt:                        pol2:-0.053897,0.710738e-3,302.194717e-12
SI_0803.PGtoVolt:                        pol2:-0.054899,0.717186e-3,244.997904e-12
SI_0804.PGtoVolt:                        pol2:-0.052893,0.699800e-3,330.569238e-12
SI_0805.PGtoVolt:                        pol2:-0.053127,0.703141e-3,258.212435e-12
SI_0806.PGtoVolt:                        pol2:-0.054448,0.707760e-3,275.477341e-12
SI_0807.PGtoVolt:                        pol2:-0.053773,0.705057e-3,331.352900e-12
SI_0808.PGtoVolt:                        pol2:-0.048976,0.699328e-3,336.490953e-12
SI_0809.PGtoVolt:                        pol2:-0.054669,0.706276e-3,449.891841e-12
SI_0810.PGtoVolt:                        pol2:-0.054208,0.699417e-3,188.507517e-12
SI_0811.PGtoVolt:                        pol2:-0.053903,0.695671e-3,116.834793e-12
SI_0812.PGtoVolt:                        pol2:-0.054400,0.703554e-3,155.423556e-12
SI_0813.PGtoVolt:                        pol2:-0.054897,0.701630e-3,182.681656e-12
SI_0814.PGtoVolt:                        pol2:-0.054278,0.693328e-3,172.946563e-12
SI_0815.PGtoVolt:                        pol2:-0.054147,0.689352e-3,233.654389e-12
SI_0816.PGtoVolt:                        pol2:-0.054016,0.686006e-3,384.776435e-12
SI_0817.PGtoVolt:                        pol2:-0.057951,0.700068e-3,71.358470e-12
SI_0818.PGtoVolt:                        pol2:-0.056411,0.679708e-3,-31.734416e-12
SI_0819.PGtoVolt:                        pol2:-0.059325,0.691503e-3,61.726441e-12
SI_0820.PGtoVolt:                        pol2:-0.058129,0.688922e-3,283.943780e-12
SI_0821.PGtoVolt:                        pol2:-0.060152,0.706019e-3,94.353789e-12
SI_0822.PGtoVolt:                        pol2:-0.059673,0.688407e-3,-46.064969e-12
SI_0823.PGtoVolt:                        pol2:-0.058767,0.693667e-3,-19.738282e-12
SI_0824.PGtoVolt:                        pol2:-0.058656,0.698866e-3,-92.127272e-12
SI_0901.PGtoVolt:                        pol2:-0.058927,0.703660e-3,215.734730e-12
SI_0902.PGtoVolt:                        pol2:-0.059227,0.688225e-3,183.372227e-12
SI_0903.PGtoVolt:                        pol2:-0.057705,0.692939e-3,36.438064e-12
SI_0904.PGtoVolt:                        pol2:-0.059680,0.710200e-3,149.831242e-12
