SI_0601.PGtoVolt:                        pol2:-0.067950,1.036508e-3,178.170282e-12
SI_0602.PGtoVolt:                        pol2:-0.063301,1.023866e-3,237.725359e-12
SI_0603.PGtoVolt:                        pol2:-0.061971,1.029368e-3,262.403203e-12
SI_0604.PGtoVolt:                        pol2:-0.062677,1.028022e-3,352.959846e-12
SI_0605.PGtoVolt:                        pol2:-0.063081,1.024647e-3,682.164731e-12
SI_0606.PGtoVolt:                        pol2:-0.062560,1.028108e-3,408.233319e-12
SI_0607.PGtoVolt:                        pol2:-0.063920,1.030551e-3,-88.999009e-12
SI_0608.PGtoVolt:                        pol2:-0.060981,1.021636e-3,-364.894450e-12
SI_0609.PGtoVolt:                        pol2:-0.053545,1.025962e-3,-47.749178e-12
SI_0610.PGtoVolt:                        pol2:-0.063508,1.011362e-3,291.318001e-12
SI_0611.PGtoVolt:                        pol2:-0.065478,1.035773e-3,410.241443e-12
SI_0612.PGtoVolt:                        pol2:-0.063529,1.033105e-3,290.291952e-12
SI_0613.PGtoVolt:                        pol2:-0.061805,0.998614e-3,429.340388e-12
SI_0614.PGtoVolt:                        pol2:-0.063579,1.007021e-3,220.953642e-12
SI_0615.PGtoVolt:                        pol2:-0.061544,0.998696e-3,173.608678e-12
SI_0616.PGtoVolt:                        pol2:-0.061241,0.999033e-3,214.912463e-12
SI_0617.PGtoVolt:                        pol2:-0.050678,1.039629e-3,505.283395e-12
SI_0618.PGtoVolt:                        pol2:-0.062267,1.009517e-3,341.410723e-12
SI_0619.PGtoVolt:                        pol2:-0.062362,1.003086e-3,432.390264e-12
SI_0620.PGtoVolt:                        pol2:-0.063812,1.004375e-3,255.700859e-12
SI_0621.PGtoVolt:                        pol2:-0.065270,1.020292e-3,446.289736e-12
SI_0622.PGtoVolt:                        pol2:-0.063778,1.020855e-3,325.558093e-12
SI_0623.PGtoVolt:                        pol2:-0.063377,1.031995e-3,358.182457e-12
SI_0624.PGtoVolt:                        pol2:-0.063322,1.009917e-3,457.707855e-12
SI_0701.PGtoVolt:                        pol2:-0.063397,1.027120e-3,521.172066e-12
SI_0702.PGtoVolt:                        pol2:-0.068120,1.019068e-3,592.137880e-12
SI_0703.PGtoVolt:                        pol2:-0.066631,1.023493e-3,392.692837e-12
SI_0704.PGtoVolt:                        pol2:-0.064968,1.028304e-3,321.203970e-12
SI_0705.PGtoVolt:                        pol2:-0.063996,1.022867e-3,420.636479e-12
SI_0706.PGtoVolt:                        pol2:-0.066198,1.039641e-3,370.061168e-12
SI_0707.PGtoVolt:                        pol2:-0.066485,1.041028e-3,258.602784e-12
SI_0708.PGtoVolt:                        pol2:-0.064226,1.012343e-3,559.155925e-12
SI_0709.PGtoVolt:                        pol2:-0.078731,1.054482e-3,440.414067e-12
SI_0710.PGtoVolt:                        pol2:-0.074772,1.032436e-3,150.363011e-12
SI_0711.PGtoVolt:                        pol2:-0.076500,1.054784e-3,319.387669e-12
SI_0712.PGtoVolt:                        pol2:-0.075203,1.027449e-3,262.934740e-12
SI_0713.PGtoVolt:                        pol2:-0.074618,1.021613e-3,613.453674e-12
SI_0714.PGtoVolt:                        pol2:-0.075303,1.008617e-3,244.594400e-12
SI_0715.PGtoVolt:                        pol2:-0.075198,1.040503e-3,55.176220e-12
SI_0716.PGtoVolt:                        pol2:-0.073952,1.012753e-3,324.939796e-12
SI_0717.PGtoVolt:                        pol2:-0.076307,1.030359e-3,172.986274e-12
SI_0718.PGtoVolt:                        pol2:-0.078035,1.020592e-3,596.012483e-12
SI_0719.PGtoVolt:                        pol2:-0.076255,1.035969e-3,530.582137e-12
SI_0720.PGtoVolt:                        pol2:-0.071787,1.031291e-3,407.809974e-12
SI_0721.PGtoVolt:                        pol2:-0.077762,1.050093e-3,612.443818e-12
SI_0722.PGtoVolt:                        pol2:-0.079173,1.054586e-3,543.945638e-12
SI_0723.PGtoVolt:                        pol2:-0.080752,1.072501e-3,607.951297e-12
SI_0724.PGtoVolt:                        pol2:-0.076031,1.032151e-3,367.324795e-12
SI_0601.GGtoPG:                          pol1:63.690998,67.387629e-3
SI_0602.GGtoPG:                          pol1:58.455134,67.385206e-3
SI_0603.GGtoPG:                          pol1:56.538483,67.347210e-3
SI_0604.GGtoPG:                          pol1:56.520860,67.615552e-3
SI_0605.GGtoPG:                          pol1:56.586337,67.910884e-3
SI_0606.GGtoPG:                          pol1:55.995438,67.800213e-3
SI_0607.GGtoPG:                          pol1:56.530119,67.605310e-3
SI_0608.GGtoPG:                          pol1:54.949049,67.752290e-3
SI_0609.GGtoPG:                          pol1:50.564407,67.708112e-3
SI_0610.GGtoPG:                          pol1:56.683629,68.248278e-3
SI_0611.GGtoPG:                          pol1:57.833675,67.605186e-3
SI_0612.GGtoPG:                          pol1:55.639988,67.260581e-3
SI_0613.GGtoPG:                          pol1:56.272119,68.254112e-3
SI_0614.GGtoPG:                          pol1:58.334124,67.771804e-3
SI_0615.GGtoPG:                          pol1:56.618937,67.394816e-3
SI_0616.GGtoPG:                          pol1:55.913256,67.735061e-3
SI_0617.GGtoPG:                          pol1:47.001293,66.418770e-3
SI_0618.GGtoPG:                          pol1:55.174755,67.567398e-3
SI_0619.GGtoPG:                          pol1:56.256619,67.252870e-3
SI_0620.GGtoPG:                          pol1:58.460476,67.209039e-3
SI_0621.GGtoPG:                          pol1:58.607587,66.574514e-3
SI_0622.GGtoPG:                          pol1:56.735288,66.869583e-3
SI_0623.GGtoPG:                          pol1:55.657764,67.786336e-3
SI_0624.GGtoPG:                          pol1:57.068550,68.199662e-3
SI_0701.GGtoPG:                          pol1:54.413239,68.025779e-3
SI_0702.GGtoPG:                          pol1:60.753721,67.935831e-3
SI_0703.GGtoPG:                          pol1:58.783323,67.626506e-3
SI_0704.GGtoPG:                          pol1:57.474280,68.170226e-3
SI_0705.GGtoPG:                          pol1:56.775955,67.595111e-3
SI_0706.GGtoPG:                          pol1:57.938933,66.882077e-3
SI_0707.GGtoPG:                          pol1:58.718566,67.201433e-3
SI_0708.GGtoPG:                          pol1:57.151801,67.415421e-3
SI_0709.GGtoPG:                          pol1:71.083306,66.493413e-3
SI_0710.GGtoPG:                          pol1:68.572986,66.017529e-3
SI_0711.GGtoPG:                          pol1:68.538682,66.610173e-3
SI_0712.GGtoPG:                          pol1:69.639021,66.717045e-3
SI_0713.GGtoPG:                          pol1:69.235097,67.226595e-3
SI_0714.GGtoPG:                          pol1:70.251875,66.532388e-3
SI_0715.GGtoPG:                          pol1:67.828143,66.604617e-3
SI_0716.GGtoPG:                          pol1:67.978957,65.827770e-3
SI_0717.GGtoPG:                          pol1:68.978871,66.985774e-3
SI_0718.GGtoPG:                          pol1:70.426417,66.636324e-3
SI_0719.GGtoPG:                          pol1:67.580595,66.545420e-3
SI_0720.GGtoPG:                          pol1:65.802033,66.281222e-3
SI_0721.GGtoPG:                          pol1:69.146912,66.438023e-3
SI_0722.GGtoPG:                          pol1:70.135919,66.651810e-3
SI_0723.GGtoPG:                          pol1:70.391131,65.940941e-3
SI_0724.GGtoPG:                          pol1:68.949650,66.323957e-3
