SI_0801.PGtoVolt:                        pol2:-0.025833,0.351416e-3,1689.529159e-12
SI_0802.PGtoVolt:                        pol2:-0.025599,0.351866e-3,1590.895256e-12
SI_0803.PGtoVolt:                        pol2:-0.027061,0.358665e-3,407.960456e-12
SI_0804.PGtoVolt:                        pol2:-0.023541,0.341474e-3,3350.396775e-12
SI_0805.PGtoVolt:                        pol2:-0.024251,0.345121e-3,2720.557772e-12
SI_0806.PGtoVolt:                        pol2:-0.025383,0.348542e-3,2188.824152e-12
SI_0807.PGtoVolt:                        pol2:-0.024880,0.347021e-3,2445.870455e-12
SI_0808.PGtoVolt:                        pol2:-0.021931,0.342294e-3,3136.264894e-12
SI_0809.PGtoVolt:                        pol2:-0.025632,0.347574e-3,2394.929681e-12
SI_0810.PGtoVolt:                        pol2:-0.024563,0.341686e-3,3359.080309e-12
SI_0811.PGtoVolt:                        pol2:-0.023777,0.337394e-3,4032.737900e-12
SI_0812.PGtoVolt:                        pol2:-0.025200,0.345317e-3,2747.719445e-12
SI_0813.PGtoVolt:                        pol2:-0.025207,0.343727e-3,3020.496714e-12
SI_0814.PGtoVolt:                        pol2:-0.023793,0.335849e-3,4285.733033e-12
SI_0815.PGtoVolt:                        pol2:-0.023198,0.332048e-3,4891.107752e-12
SI_0816.PGtoVolt:                        pol2:-0.022743,0.328152e-3,5579.739023e-12
SI_0817.PGtoVolt:                        pol2:-0.026215,0.340653e-3,3591.904205e-12
SI_0818.PGtoVolt:                        pol2:-0.023299,0.324368e-3,6018.040356e-12
SI_0819.PGtoVolt:                        pol2:-0.025496,0.330437e-3,5458.194899e-12
SI_0820.PGtoVolt:                        pol2:-0.024873,0.330005e-3,5338.129513e-12
SI_0821.PGtoVolt:                        pol2:-0.027962,0.345633e-3,2808.983594e-12
SI_0822.PGtoVolt:                        pol2:-0.025499,0.329649e-3,5320.020217e-12
SI_0823.PGtoVolt:                        pol2:-0.025408,0.334088e-3,4630.784537e-12
SI_0824.PGtoVolt:                        pol2:-0.026288,0.339258e-3,3790.452429e-12
SI_0901.PGtoVolt:                        pol2:-0.026715,0.343050e-3,3197.902845e-12
SI_0902.PGtoVolt:                        pol2:-0.024923,0.329205e-3,5368.962777e-12
SI_0903.PGtoVolt:                        pol2:-0.024997,0.334547e-3,4517.409219e-12
SI_0904.PGtoVolt:                        pol2:-0.028205,0.350452e-3,1945.802601e-12
SI_0905.PGtoVolt:                        pol2:-0.026898,0.341112e-3,3525.263673e-12
SI_0906.PGtoVolt:                        pol2:-0.027815,0.346073e-3,2711.288711e-12
SI_0907.PGtoVolt:                        pol2:-0.025912,0.340549e-3,3591.417217e-12
SI_0908.PGtoVolt:                        pol2:-0.026168,0.337611e-3,4103.436581e-12
SI_0909.PGtoVolt:                        pol2:-0.025874,0.331749e-3,5012.735552e-12
SI_0910.PGtoVolt:                        pol2:-0.024755,0.325971e-3,5856.157228e-12
SI_0911.PGtoVolt:                        pol2:-0.025542,0.329893e-3,5309.472309e-12
SI_0912.PGtoVolt:                        pol2:-0.024423,0.324310e-3,6100.457953e-12
SI_0913.PGtoVolt:                        pol2:-0.024990,0.330752e-3,5163.695147e-12
SI_0914.PGtoVolt:                        pol2:-0.023148,0.319991e-3,6659.664607e-12
SI_0916.PGtoVolt:                        pol2:-0.022456,0.317663e-3,6924.803610e-12
SI_0917.PGtoVolt:                        pol2:-0.024356,0.329419e-3,5315.254304e-12
SI_0918.PGtoVolt:                        pol2:-0.026613,0.334990e-3,4539.834391e-12
