SI_0801.PGtoVolt:                        pol2:-0.026268,0.351609e-3,1650.311211e-12
SI_0802.PGtoVolt:                        pol2:-0.025902,0.351579e-3,1645.547016e-12
SI_0803.PGtoVolt:                        pol2:-0.027384,0.358457e-3,460.722680e-12
SI_0804.PGtoVolt:                        pol2:-0.023829,0.341426e-3,3358.455138e-12
SI_0805.PGtoVolt:                        pol2:-0.024603,0.345084e-3,2730.286214e-12
SI_0806.PGtoVolt:                        pol2:-0.025745,0.348636e-3,2160.502245e-12
SI_0807.PGtoVolt:                        pol2:-0.025158,0.346680e-3,2514.479928e-12
SI_0808.PGtoVolt:                        pol2:-0.022268,0.342234e-3,3138.145373e-12
SI_0809.PGtoVolt:                        pol2:-0.025857,0.347155e-3,2469.987518e-12
SI_0810.PGtoVolt:                        pol2:-0.024808,0.341185e-3,3448.862330e-12
SI_0811.PGtoVolt:                        pol2:-0.024060,0.337115e-3,4085.442061e-12
SI_0812.PGtoVolt:                        pol2:-0.025435,0.344942e-3,2807.602861e-12
SI_0813.PGtoVolt:                        pol2:-0.025498,0.343509e-3,3062.754584e-12
SI_0814.PGtoVolt:                        pol2:-0.024065,0.335599e-3,4332.537954e-12
SI_0815.PGtoVolt:                        pol2:-0.023540,0.332063e-3,4892.592120e-12
SI_0816.PGtoVolt:                        pol2:-0.023028,0.328457e-3,5485.237367e-12
SI_0817.PGtoVolt:                        pol2:-0.026188,0.340565e-3,3592.790289e-12
SI_0818.PGtoVolt:                        pol2:-0.023280,0.324355e-3,6013.479623e-12
SI_0819.PGtoVolt:                        pol2:-0.025736,0.332632e-3,4828.153078e-12
SI_0820.PGtoVolt:                        pol2:-0.024796,0.330159e-3,5241.861918e-12
SI_0821.PGtoVolt:                        pol2:-0.027951,0.345526e-3,2832.235756e-12
SI_0822.PGtoVolt:                        pol2:-0.025475,0.329612e-3,5320.701413e-12
SI_0823.PGtoVolt:                        pol2:-0.025433,0.334186e-3,4619.817024e-12
SI_0824.PGtoVolt:                        pol2:-0.026258,0.339205e-3,3800.127805e-12
SI_0901.PGtoVolt:                        pol2:-0.026785,0.343228e-3,3145.989765e-12
SI_0902.PGtoVolt:                        pol2:-0.024952,0.329130e-3,5370.666903e-12
SI_0903.PGtoVolt:                        pol2:-0.024932,0.334319e-3,4533.777297e-12
SI_0904.PGtoVolt:                        pol2:-0.028095,0.349950e-3,2034.553802e-12
SI_0905.PGtoVolt:                        pol2:-0.026872,0.341015e-3,3529.128493e-12
SI_0906.PGtoVolt:                        pol2:-0.027766,0.345845e-3,2749.014998e-12
SI_0907.PGtoVolt:                        pol2:-0.025901,0.340452e-3,3596.091597e-12
SI_0908.PGtoVolt:                        pol2:-0.026143,0.337475e-3,4120.868022e-12
SI_0909.PGtoVolt:                        pol2:-0.025857,0.331719e-3,5001.196988e-12
SI_0910.PGtoVolt:                        pol2:-0.024733,0.325847e-3,5855.784868e-12
SI_0911.PGtoVolt:                        pol2:-0.025567,0.329962e-3,5295.961664e-12
SI_0912.PGtoVolt:                        pol2:-0.024413,0.324166e-3,6104.490196e-12
SI_0913.PGtoVolt:                        pol2:-0.025005,0.330723e-3,5152.497349e-12
SI_0914.PGtoVolt:                        pol2:-0.023091,0.319741e-3,6684.611677e-12
SI_0915.PGtoVolt:                        pol2:-0.025137,0.334556e-3,4548.495094e-12
SI_0916.PGtoVolt:                        pol2:-0.022469,0.317592e-3,6929.888104e-12
SI_0917.PGtoVolt:                        pol2:-0.024359,0.329335e-3,5325.867554e-12
SI_0918.PGtoVolt:                        pol2:-0.026600,0.334948e-3,4514.131046e-12
SI_0919.PGtoVolt:                        pol2:-0.031676,0.392696e-3,987.457344e-12
SI_0920.PGtoVolt:                        pol2:-0.025675,0.332704e-3,4782.991726e-12
SI_0921.PGtoVolt:                        pol2:-0.027779,0.340940e-3,3599.756241e-12
SI_0922.PGtoVolt:                        pol2:-0.026823,0.336186e-3,4320.584392e-12
SI_0923.PGtoVolt:                        pol2:-0.026803,0.343455e-3,3119.565021e-12
SI_0924.PGtoVolt:                        pol2:-0.028060,0.339376e-3,3842.458818e-12
SI_0801.GGtoPG:                          pol1:71.537263,66.904605e-3
SI_0802.GGtoPG:                          pol1:70.489014,65.764728e-3
SI_0803.GGtoPG:                          pol1:70.836467,65.956387e-3
SI_0804.GGtoPG:                          pol1:70.085795,66.623456e-3
SI_0805.GGtoPG:                          pol1:70.213861,66.079591e-3
SI_0806.GGtoPG:                          pol1:71.046031,66.541910e-3
SI_0807.GGtoPG:                          pol1:70.452462,66.749141e-3
SI_0808.GGtoPG:                          pol1:65.556409,67.277869e-3
SI_0809.GGtoPG:                          pol1:70.650810,66.279949e-3
SI_0810.GGtoPG:                          pol1:70.888962,65.543683e-3
SI_0811.GGtoPG:                          pol1:70.790137,66.112875e-3
SI_0812.GGtoPG:                          pol1:70.490936,66.617810e-3
SI_0813.GGtoPG:                          pol1:71.547647,65.410782e-3
SI_0814.GGtoPG:                          pol1:71.559967,66.384068e-3
SI_0815.GGtoPG:                          pol1:71.934441,66.588885e-3
SI_0816.GGtoPG:                          pol1:70.738528,66.439086e-3
SI_0817.GGtoPG:                          pol1:77.934546,66.525891e-3
SI_0818.GGtoPG:                          pol1:78.924741,67.441110e-3
SI_0819.GGtoPG:                          pol1:81.231469,67.262753e-3
SI_0820.GGtoPG:                          pol1:79.926752,66.918609e-3
SI_0821.GGtoPG:                          pol1:81.942371,66.714741e-3
SI_0822.GGtoPG:                          pol1:81.323158,67.787854e-3
SI_0823.GGtoPG:                          pol1:79.576069,66.969212e-3
SI_0824.GGtoPG:                          pol1:76.864890,66.436360e-3
SI_0901.GGtoPG:                          pol1:79.388336,66.677702e-3
SI_0902.GGtoPG:                          pol1:81.999427,66.822984e-3
SI_0903.GGtoPG:                          pol1:79.529359,67.750848e-3
SI_0904.GGtoPG:                          pol1:79.489538,66.624994e-3
SI_0905.GGtoPG:                          pol1:81.133970,67.560476e-3
SI_0906.GGtoPG:                          pol1:80.698518,66.124397e-3
SI_0907.GGtoPG:                          pol1:78.717464,67.075718e-3
SI_0908.GGtoPG:                          pol1:81.700784,66.588998e-3
SI_0909.GGtoPG:                          pol1:81.214368,67.585816e-3
SI_0910.GGtoPG:                          pol1:80.958011,66.808855e-3
SI_0911.GGtoPG:                          pol1:81.352113,67.287912e-3
SI_0912.GGtoPG:                          pol1:80.621794,67.484091e-3
SI_0913.GGtoPG:                          pol1:78.937805,66.489850e-3
SI_0914.GGtoPG:                          pol1:78.916783,67.247324e-3
SI_0915.GGtoPG:                          pol1:77.625991,67.132158e-3
SI_0916.GGtoPG:                          pol1:78.213167,66.815897e-3
SI_0917.GGtoPG:                          pol1:75.602951,66.904763e-3
SI_0918.GGtoPG:                          pol1:79.710767,67.302289e-3
SI_0919.GGtoPG:                          pol1:72.838501,67.311364e-3
SI_0920.GGtoPG:                          pol1:77.384522,66.348958e-3
SI_0921.GGtoPG:                          pol1:78.878625,67.803130e-3
SI_0922.GGtoPG:                          pol1:81.099483,67.293734e-3
SI_0923.GGtoPG:                          pol1:74.065669,66.577282e-3
SI_0924.GGtoPG:                          pol1:80.564223,66.990982e-3
